initial_state_id,path,kernel_ref,kernel_version,artifact,artifact_row,variant,source_sha256
534,-d1.-d2.-d2.-f0.d0.d1.-d0.r0.d2.f0.r2.r1.d2.f2.d3.f3.f3.r1.f3.d1.-f2.-r1.r1.f3.f1.f3.d1.d2.r3.f2.-d1.r2.-r0.-d0.-d3.-f0.-f3.-r1.f3.-r1.-d0.-d0.f3.-f2.-d1.-r3.f2.-d1.-d0.-d3.-r0.-f0.r1.d2.-f0.-r1.d3.f1.r3.d1.f0.d3.-d1.-d2.-d1.f0.-f0.-f2.-r1.d2.-f2.-r2.d2.-d3.d3.r3.-f3.-r2.-d0.-d0.d1.-r2.-f2.r0.d1.f2.f2.f2.-d0.-f3.f1.-f3.-f3.-f2.-r2.-d2.r3.-r1.d0.-d0.d3.f0.-r2.f0.-r2.-d0.-r1.d0.d2.r2.f2.-d2.-d3.d1.-r3.r0.-f2.r2.-f3.-d1.-d1.-d3.-d0.d0.-f3.-f0.-d2.r3.d0.r0.-d0.-d2.-f1.f2.-d0.-r0.-f0.-f0.r1.d2.f0.d1.r2.-f2.-f3.-f1.d0.f1.d0.-f3.r0.d1.-r2.-r3.-r2.-d0.f1.d1.-d2.r2.-d2.r0.-d1.f0.-f1.f1.r3.-d1.r3.f0.-r2.-f3.d2.r1.d3.-f3.r0.f2.-r0.f2.-r2.-d0.-r0.-f3.-d3.-d3.f1.f0.r1.-r3.f1.-f1.-r1.-d1.-r1.-r1.-r1.-r2.f1.d2.-d1.f0.d0.-f2.r0.r0.-f2.-f3.r2.d1.f1.-d1.-f0.-r3.-f1.f1.d3.f0.f3.f0.r3.f3.d0.-d2.-f2.f3.-r3.-r1.-d3.r2.-d3.d2.r0.-d2.f3.f0.f3.-f3.-d3.-f2.d0.-r2.r1.-r3.-r1.r0.-d1.-r3.-d0.r2.d0.-r0.r0.f0.r2.f0.d0.-f3.-d2.-f2.f3.-f0.d0.d3.-r3.f1.-d3.-r0.r2.-d3.r2.r0.-f0.r3.d0.d2.r0.f0.-r3.-f0.f2.d1.-d3.-r2.-d3.-f3.-d1.-r0.r0.-r0.-r3.-d2.-r2.r1.r0.f2.d3.r3.d3.r1.r3.-r1.r2.d3.f2.f1.-d1.d3.-d3.-f3.d2.f3.-r2.f3.d2.-f3.-d2.f0.-d0.f0.-f3.r0.f3.f3.f1.r0.-d2.r0.-f1.-d1.d2.-f1.-f0.-f1.-r0.f3.-d2.-r1.f0.r3.-r1.d3.f1.-d3.r1.-f1.r1.-f3.d0.r3.f0.f2.r0.-f2.-f1.-d2.r2.-d3.-d2.-r3.f1.-d3.-f3.-r2.-d1.r0.-r1.r1.-f3.f0.d1.-d0.-f0.-f2.f3.f1.-d3.-f1.-d3.-d3.d3.r3.f2.f0.-d1.f1.r1.r1.-r0.-f3.-r2.r0.-f0.-f2.r0.-r1.-d3.d1.-r0.r2.-r1.f0.r2.-r2.r1.r3.-f0.f2.r2.f0.f3.f3.d2.-f0.r0.r3.d1.-d3.-d3.-d1.d2.r2.f2.d2.-d3.-d3.-f2.f0.d0.-f1.d2.d0.-f0.d1.-d3.f0.-r3.r2.f3.-r3.f1.f1.f1.r0.-d0.-r0.-r1.-f2.f3.f1.-f0.-d0.-d0.r0.f1.-d0.r3.-r3.-d0.r1.d0.r1.-f0.-f1.f0.-d3.d0.f2.-d0.d3.d1.d2.-d2.-d1.-f0.d0.-f3.d3.-f2.-d0.d0.-d0.d3.-r2.r1.r3.-r0.d3.-r1.r0.-d1.-d0.r3.r0.r0.d2.d3.-f2.r1.-d1.-r1.-d3.f1.-d3.-d3.-r0.d2.-d3.-f0.-f3.-r1.-d0.f2.f2.f1.r0.r1.f2.-r1.-d2.-d3.-d1.-f2.r1.-f0.f3.-d1.-f1.-f3.-r2.-f3.-r3.f3.r1.-r1,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,536,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
534,-r1.d0.f0.d2.-f3.d3.-f1.-r3.-d3.f3.d0.-f3.f1.d0.-f1.r0.f2.d0.r0.-f1.f2.f0.-r2.-f1.-d0.r2.r3.-d1.-r3.d3.-r2.-d3.-r0.-d3.-r1.-f2.r1.f3.d1.-f3.-d1.r2.-f3.-r2.d0.r2.f3.-r2.-d0,markcelliott/2xt4-fp16-mlp-beam-search,6,cayleypy_public/output/solutions/all_solutions.csv,4,original,f337e56c88db92107f9cde9b299e83e735d7e3fa2cd2f8004454a0ed1da810e8
534,f3.-r1.f2.d2.d1.-f1.-d1.d3.-r2.-f0.r3.f2.d0.-f0.-r0.d2.r0.f3.-d3.f3.-r3.d0.f0.-d0.-r0.-f0.d0.-r0.f2.f3.r0.f0.f3.-d3.f0.f3.-d1.-r0.d3.r0.d1.-r0.d3.d3.f3.r0.r0,saidgutseriev/2xt4-cayleypy-starter-collect-all,19,cayleypy_public/output/solutions/all_solutions.csv,2,original,0d49219d09fd6ad74286f5648d9fff518045c62232fb05f19ba365b7ebed65ea
535,d1.d2.-f2.r3.f0.-r1.d1.-f3.d1.r2.d3.r2.-f3.-r0.-f1.-r3.-f3.-d0.f0.f1.-r3.f3.d0.f2.-r2.-f2.d3.f0.d2.-f0.d1.-d3.f1.-r3.-f0.-r2.f0.r2.r3.d1.-r2.-f1.r2.-d1,markcelliott/2xt4-fp16-mlp-beam-search,6,cayleypy_public/output/solutions/all_solutions.csv,5,original,f337e56c88db92107f9cde9b299e83e735d7e3fa2cd2f8004454a0ed1da810e8
535,d1.d2.-f2.r3.f0.-r1.d1.-f3.d1.r2.d3.r2.-f3.-r0.-f1.-r3.-f3.-d0.f1.f0.-r3.f3.d0.f2.-r2.-f2.d3.f0.d2.-f0.d1.-d3.f1.-r3.-f0.-r2.f0.r3.r2.d1.-r2.-f1.r2.-d1,saidgutseriev/2xt4-cayleypy-starter-collect-all,18,cayleypy_public/output/solutions/all_solutions.csv,2,original,a20b1acfe023482c19f0c3037e24b101e0876850926be7d74c37c4808cfb90ae
535,f3.f3.r1.f3.r1.-r3.f2.-d1.-f2.d0.-r3.-f2.-f0.-f3.f2.r0.-d2.f2.-d3.f0.-f1.f0.-f0.-d1.-r1.r2.d2.-f1.-d2.r2.r2.r3.r1.r3.-d0.d2.-d3.r2.r1.-d3.r3.-r2.-f2.-r0.-d2.-f0.d1.r0.-d3.d3.d3.-f1.-f3.-f0.d1.-d0.f1.-r0.r0.d2.-f2.-d0.-r2.-r0.d0.f2.-f3.f0.f1.-f3.f0.f1.-r0.d2.r1.r0.-f1.f1.f2.-d2.d2.r0.-f1.r2.r0.-f2.r3.-d1.d3.-r1.d1.f1.f2.-f1.-r0.d3.f2.-f2.-r0.r0.-r3.r3.-f3.f1.d0.-r1.d2.d2.-r2.r2.-d1.-r1.-f0.f3.-f2.-f0.-d2.-f3.-d2.-d1.-r2.-d0.d0.d1.-r0.r2.-f2.d1.-f0.f1.r1.-r1.-d0.-r1.d0.d3.-f2.-r2.f0.r1.-r2.d3.-r0.r2.r2.d3.f3.f1.f2.d2.r1.-f1.f3.f2.r1.-f3.d1.d2.-r3.-d0.-f2.-d0.r2.-r3.-r3.d3.f2.-d3.-f2.-r0.d1.d3.-f0.-f3.f2.-d1.r2.-d3.r3.f3.-r0.-d2.-d0.-d2.-d3.-d2.f0.-r0.-f2.r0.d3.-f2.f0.-r3.r2.-f3.r0.-r3.-d3.-d2.-r0.-f0.-f1.-d2.d2.r0.r2.-r3.-f2.r1.d2.r0.d1.f1.r2.d2.r0.-r0.-d2.-d3.-f1.-d2.-f0.-r0.f1.-d0.-r0.f2.f1.d0.f0.r1.-f2.f2.-f0.f1.d0.-f1.-r2.d0.-d2.d3.r0.r0.-f2.-r1.r0.-d2.-f1.r0.-r3.f1.d0.-f1.-f2.r0.-r1.r1.-f2.r2.r3.-d3.f2.f3.r3.-d3.d3.-d2.-r1.-f2.d0.-f2.r3.-f1.r0.-f2.d3.r0.r3.d3.f3.f2.-r1.r1.-r3.r3.f0.d1.f2.d1.-r0.-r1.r0.-d2.-d0.r1.f1.r1.f3.-r2.d0.-r1.-d2.f0.f1.r2.-r3.-f0.-f1.-r2.-d2.-r3.f3.d2.-r3.r3.-d3.-f2.r1.-f2.f2.-d2.r0.-r0.-f0.-f0.-r0.d3.-f2.-f0.r1.d0.r2.f0.r0.-f2.d3.f2.f0.-r0.r2.-f1.-d3.-r1.d3.-d1.d1.f3.-d0.-d2.-f1.f2.-d1.-d2.-d2.-r1.d0.d3.-r1.-f1.r1.f0.-d3.r3.d1.d2.-f3.r1.-d0.f2.-f2.r3.-d0.f3.-r1.d3.-f2.d0.-r2.f1.r2.-d0.-d0.r0.r3.f1.d2.d3.-r1.f1.-f0.-r0.f3.-r0.d0.-f2.-f1.f0.-r0.f2.-d0.d3.-d1.-f1.-d0.r0.f2.r1.r1.-f0.f3.d0.-r0.f0.d0.r1.-d0.f3.f0.f1.f2.-f2.r2.f3.f0.-r0.-d1.-r0.r2.f3.-r1.f2.-r0.f1.f3.r2.f3.-d3.f2.-f1.f0.d1.-r2.-d1.r3.-f1.-d1.-f3.-d3.d0.f0.-f1.-d1.r1.d3.-r1.d0.-d0.d1.d3.-d1.r0.d2.d2.d1.r1.-f3.d3.r3.-f3.d0.-r3.-f1.d2.-f0.-f0.-d3.-f1.-f1.-f1.-r2.r2.-d1.-d3.d2.-d0.-r0.-f3.d0.-d3.r3.f0.r0.-f3.-d0.r1.r3.d1.-r3.d0.-d2.-f0.r1.d0.-r1.f2.-f3.-d1.-r3.f1.d3.-d3.r2.f1.r0.d2.d0.-r2.f2.r2.-r3.d3.-d0.f1.-f3.-f3.-r1.r3.-d3.-f0.d0.d3.f2.r1.-f2.-r0,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,537,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
536,-r0.f0.r2.r0.-r3.-d2.r3.-d2.d2.f0.r1.d2.-d3.-f0.-d3.-d1.f0.f2.d3.d3.d2.-d0.-d0.f0.-d1.d1.f0.-f3.r2.f1.d3.-r0.d1.-d0.d3.f2.-r0.r0.-d2.-r2.-d3.-d1.d3.r2.-f2.-d0.f2.-r2.f0.-d3.-d3.-r0.r2.-d0.r1.r3.f2.d3.r2.f3.-r1.-d3.f0.d2.d1.r2.-f0.f1.-f0.-f2.-f1.-f0.-d3.-f3.-r3.f1.-r3.r1.r1.-d1.d3.f0.d3.d0.-f2.-d3.r2.d0.-d2.-d0.d0.f0.-d1.-r1.-d1.d3.d3.f2.f3.-f3.-d3.f3.d1.-f1.f2.-d2.r2.d1.-d0.-f1.d3.r3.-d3.r0.-f1.f0.d1.-r1.-d3.-f2.-r3.f0.-r3.f3.-d2.-d0.r3.r1.-d0.-d0.-f0.-d1.d0.-r2.-f1.d2.-r2.d1.-r0.d1.r1.-d1.-r1.f1.-r1.-r2.-d0.-d0.-r1.-d1.-f0.-f3.-r0.-f0.f3.-d0.d3.-f0.f3.-d2.-r1.-r3.-d0.-r0.-d3.-f0.r2.-r3.-r2.d2.-d1.f0.-r2.r1.-r1.-d1.-f2.-d0.-r3.-d3.r1.-r2.-r0.-r0.-f3.f2.-r0.-f3.-f2.-f1.d0.r1.f2.-d2.-r3.r3.-d0.r1.d0.d1.f2.f3.r1.d1.d0.r1.r2.r2.d0.-d2.-r2.f1.-r3.-r0.-f2.r1.-d2.d1.-d3.f1.r2.d2.-d1.-f0.-r3.-r0.-r1.-r3.f1.f1.-d2.d3.-f2.r1.r1.-f3.-f2.d2.d0.f1.-r3.-d1.-d2.d2.-d0.f2.-d1.r0.r0.-f2.f1.f2.f2.-r0.f3.d3.r2.-d3.-d0.-r2.d1.f3.-r2.-d1.r2.-d2.-d0.-f0.-r1.-d1.f3.d0.r2.-f0.f0.f1.-r1.r0.d2.f2.d0.r3.d1.f0.d3.f3.d2.-d3.-d3.f0.-r3.-f0.-d3.-d1.f3.-r0.r3.r1.f2.r3.f0.-d1.f3.-d3.r1.-d2.r2.-d0.-r3.r1.d1.-f3.-r1.-r1.d0.r1.f3.f1.-d0.-f1.r2.f0.-d2.d3.-f2.-r2.d1.d0.r2.d1.r3.-f1.d2.f3.-f1.r1.r1.-r1.-r3.d1.d2.-f3.r0.r0.r0.-f3.-r3.f2.-r0.-d0.f2.d2.f1.d3.d0.-f2.-f1.d2.-r3.f0.f3.d1.r0.d3.-f0.-r2.-r2.-f1.f3.-r1.-r2.-d1.-f3.r0.-f2.-d2.d3.-f0.-f2.d0.-d3.-f0.-d0.-f3.f2.d1.-f3.f1.r0.-r0.f3.r1.-d1.-r1.d0.-f3.-f1.-f0.r0.-r3.f2.-f3.-d3.-r0.-f3.-r0.d0.r2.-r3.-f1.-r3.f2.d1.d3.-r3.f0.f0.f3.-r1.-d3.f2.r0.-r3.d3.d2.-d2.r1.-f2.-f1.-r0.-d2.f1.-r1.d2.-f0.-f1.-r0.d2.r0.-f2.d2.-d3.-r3.r3.-d1.-d3.f0.f0.r0.f3.f2.-f1.d0.d2.-d2.-d0.-r0.d1.d3.-d2.f1.d1.-r2.d2.r0.d2.d3.r1.r0.d1.d2.r3.-d1.-d1.-f3.-r0.-d2.r3.f2.-r1.-r1.r2.d1.r0.d2.f3.d3.-d3.-d0.r1.-r2.-d3.-d2.f0.-f1.-f3.r2.r1.d3.d2.-d3.r0.-d2.d3.-d2.-f3.f3.-f2.d3.f3.-d1.-f1.-f2.-d0.-f3.r2.-r1.-f1.-d2.-r0.d2.f0.f0.d2.-d0.d3.r0.-d3.-d2.f3.d1.-r2.-f0.-r3.f0.d1.-f1,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,538,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
536,d1.f0.f0.-r3.f2.-r3.d0.d0.-r0.f2.d2.-f0.-d3.-r1.r3.-d2.-f1.-d3.-r3.f3.-r0.-f0.-f3.-r3.f3.-d1.-f3.-r0.-f0.-r1.d0.-r1.-r1.-d0.r0.d0.r1.-d0.r1.r1.d3.r2.-r3.-f1.-r2.f1.r3.-d3.r3,leehernande/state128-fixed-runner-minimal-demo,6,cayleypy_public/output/solutions/all_solutions.csv,2,original,b5222fd44011a4340339b3839629fb41de49ae40a87fb057a6370dab565c8c3b
536,d2.-r1.d1.d2.f0.r3.f1.d0.f3.f2.d2.-d0.-f2.-d2.d3.-r2.-d3.r0.d2.-d0.r2.f0.d1.-f1.d1.d2.-r0.-d3.r0.-d1.-r0.f2.d3.r3.d3.r0.-f1.-r0.-d3.-r0.-r0.f3.-r0.f1.r0,sergeysudarikov/cube4-beam-search-with-publish-off,11,cayleypy_public/output/solutions/all_solutions.csv,2,original,eb4929fd9d10d840571eced176b03224e58de803593a55c91775d65733bf7aa6
537,-f0.-f0.r3.-d3.-d0.r1.-r0.-f2.f1.-f2.-r0.-d3.r2.d1.-f3.-r2.d1.d1.-d3.r3.f0.-r3.d3.-f0.r3.f1.d1.-f1.-r3.-f0.-r1.r3.r3.-f1.r1.-d3.f1.-d2.r2.d2.-r3.-f1.-r2.r3.d3.-r3.r2.f1,sergeysudarikov/cube4-beam-search-with-publish-off,10,cayleypy_public/output/solutions/all_solutions.csv,2,original,9a9e5b603ab282d386e8160c191d5d518f088276ea074e0f3e63564143cbbf33
537,f0.-d1.f0.r3.-d3.-d0.-r0.r1.f2.f2.f1.-r0.-d3.d1.-f3.-d3.d1.r3.f0.-r3.d3.-f0.d1.-d2.-r3.-f1.-r3.f1.-r3.d1.-r3.d2.-f0.r3.-d3.-f3.-r2.-d1.-f1.r2.f1.d1.f3.d3.-f1.-r2.f1.r2,leehernande/state128-fixed-runner-minimal-demo,6,cayleypy_public/output/solutions/all_solutions.csv,3,original,b5222fd44011a4340339b3839629fb41de49ae40a87fb057a6370dab565c8c3b
537,r3.-r0.-f0.f3.-f0.f1.-d0.r3.d3.-f3.-f0.-f2.-r3.-r2.r1.r1.-r0.f0.-d3.-r0.-f3.r2.d2.-r0.r1.-f2.r1.r1.-f1.r0.-f0.-d0.d3.f3.-f0.-f3.-f1.d0.-f0.-d3.-d1.-f1.f3.f3.-d3.-f1.-f3.-f1.r1.-f1.-f1.-r1.d2.r3.d2.d0.-d1.-f3.-f0.f1.r3.-d1.-d2.-f2.f1.r3.d0.r2.f2.r2.f3.d0.-r1.-r2.-f0.f3.r3.d2.r0.d3.r0.d2.-d0.r3.d2.-f0.f0.f3.r3.d0.-r2.f0.-f0.-f0.-d1.r0.-r3.r3.f0.d2.d2.d0.d1.-f1.f0.f0.r0.-f1.-d1.-r1.d1.-f2.d0.r2.-d0.d2.-r0.-r2.-f3.-f1.-f2.-f3.f1.f3.r2.f3.-r2.-d1.f2.-r1.-f1.f0.-r2.r3.-r0.r2.-d0.-d3.-d2.f3.f3.-d2.-d1.f3.d0.d0.r0.-d1.d1.f3.f2.-f0.d2.d0.d0.-r3.d3.-d1.d3.-r2.f1.f0.-f0.-d1.f2.f2.f0.f1.r1.f2.-d0.d0.-r3.f1.-f0.-f3.-f1.-f3.-r2.d3.d0.d0.f0.-r2.-f1.d1.-d2.-d3.-f0.d1.d3.d0.-f3.d2.-r1.d3.-d1.-d2.d3.-d3.-r1.f0.-f0.d0.-f1.-r3.r1.d1.-f0.-r2.f3.-d1.-d0.r1.f1.-d0.f3.d0.-r0.-d2.-f2.r1.-f0.-d0.r3.-r1.d0.-f0.-f0.f2.-d3.r0.-d0.f1.-d2.-f3.-d0.-f2.r3.r0.d1.f2.-f0.-f2.-r0.-r2.d1.d0.r2.-d1.r2.f0.f1.d0.-d2.-r3.-f2.-f0.f1.-r2.r1.f0.r3.-f0.-f2.-r2.-d2.r0.-r2.-r2.-f2.-d1.-r2.r0.-d0.-r2.f2.-f0.-d2.-f2.f0.r3.-f2.-d3.-d1.r3.-d2.-d3.-r1.-r3.r3.-f3.-f2.-d3.-r2.f3.-d0.d0.-f2.-f0.-d1.-r2.-f1.f0.-r0.-f0.f2.-f0.-r0.-r0.-r1.-d2.f1.f2.-r2.r2.r2.-d0.-f3.f3.r1.f1.f3.-f2.f1.-d3.d3.-d1.-r3.-r0.f1.d0.-r1.f3.f1.-r3.r0.-r2.d2.r0.-d1.f0.-f1.d2.r1.d0.f1.-d3.-f1.-d3.d2.-r3.d0.-r3.-d1.-f2.-r0.-r2.d0.-r0.-d1.-r1.r3.-r1.-d0.r3.r1.r0.f3.r3.-r1.-f3.f3.-f2.-r2.d3.d3.d3.f2.-d3.-r0.-d1.f3.f3.r1.-d0.-d0.r1.f2.-f3.-d2.-r0.-d1.d2.-f0.r1.f1.f0.f3.-r0.-d3.-r1.-r2.-r2.r1.f2.-d2.-r2.-r3.f1.-d2.-d0.-f1.r3.-f1.r3.-f0.f2.-d0.-f3.-f0.-r3.f3.d2.-r3.-f1.f0.-f0.-r2.r0.-r1.-f1.-f1.-r2.d3.d0.d0.d3.-r3.-d0.d0.d1.-r3.d0.d1.f0.-d3.-d0.d1.-f2.-d1.f2.f2.r1.-r1.f0.d3.f3.-f0.-r1.-f2.f2.-f0.-r3.-d3.-r3.-d1.-f0.d0.r0.-f0.d3.r0.-f0.-f2.-d3.d0.-d0.f0.-f1.-d3.f3.-f1.d2.-r0.-d0.r1.-r0.-r0.-r3.r3.r1.-d3.f3.d2.f2.-r1.-d0.f2.f1.f3.d1.r0.-r3.f0.-f2.-r2.-d2.r0.-r2.-r3.-d3.d1.-f0.-f3.f3.-d3.-r3.-f3.-d3.f3.r3.r1.d1.-d2.-f3.-r1.f1.d3.-d3.f3.f2.-f0.d2.-r2.d0.-d0.-f1,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,539,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
538,d1.-f1.-f1.f2.-r1.f3.-d0.-d2.f3.f2.r0.-d2.d3.-d3.r2.-r2.-d2.-r1.-r1.-f1.d1.-f1.f2.f2.d3.r3.-d2.-d2.-f2.-d3.r1.f3.d3.f0.-d1.r0.f1.-r0.f1.-r0.r3.-f2.-d2.r3.-d2.d1.d0.-d0.-d3.r0.r2.-d2.f3.-r2.-r0.-f0.-f1.d2.-d3.-f3.f0.-f2.-d2.-r1.f1.-d1.r3.-r0.-d3.-r3.d1.f0.-r1.-d1.f2.-f0.-d0.d2.-d3.d0.-d0.-d0.-r0.-d1.-d1.-r2.d3.-d0.-d2.-r2.-r2.d2.r2.f3.d0.r1.-r0.f2.-r1.r2.-f2.-r1.-r2.-d3.f1.f3.r3.f2.-d1.f3.d3.-d0.f1.-f2.r1.-f1.-d3.-f1.r0.r3.-d0.f1.-d3.f0.d2.d1.f3.-d2.-d0.r2.f1.-r3.-d1.-f0.-r2.-f0.-r0.-f0.r2.-d2.r0.-r2.-r0.f1.-d1.d1.d0.-d3.-r3.d1.f3.-f1.f0.r1.f1.-f0.-r1.-d1.-d3.-d0.-r3.d3.r1.-d2.-d1.-r1.d3.d0.-r2.-f3.r3.r1.r3.-d1.-f1.-r0.-d0.-r0.r3.r2.f1.f0.r2.-f1.-f1.d3.d1.-r0.-f1.r1.d2.-d1.d0.d2.d2.-d3.-f0.-f0.f2.-f0.-d3.d0.-r3.-d1.f0.r3.r0.-r3.f2.-d1.d1.f1.-f0.r2.-d1.f0.-f0.f0.d3.-f1.d0.-r3.-f0.-r2.-r3.-d0.-r3.d0.-d2.-d0.r3.f3.d3.-d3.r0.-r3.f0.f3.-f3.r2.f3.-f3.-r1.-r2.d2.-f2.r0.-r0.f1.d3.f1.d3.d3.f3.-f0.-r3.-r3.r0.r2.r0.-f3.-r2.d2.-f1.f0.-f2.-d1.-f2.d0.-f1.f0.r0.-f2.f0.r2.r2.r2.r3.d0.r0.r0.-r3.-d2.f1.-r3.-f1.-f2.d1.f2.f0.f1.r2.f1.f1.-d3.-d1.d1.-f1.d0.r2.d1.-d2.-d0.-f2.-f3.d3.-f1.-r3.-r2.r2.d1.-d2.-f2.d2.r0.r1.f2.-r3.r1.-f1.r3.-d1.d3.r2.-r0.-f1.d0.-r2.-f1.f0.-f3.-d0.f0.r3.-f0.f1.f0.-r2.-r1.-r2.f1.-r1.r2.-r1.-r0.-f0.-f0.-f3.r1.f3.-f3.r2.d1.-f1.-f0.-d3.d2.d0.-r2.-d1.-f1.-r3.d2.-r2.r1.-r3.-r0.-d3.r1.f0.-r1.d1.r0.-r0.-d2.-f0.f0.-f3.r1.d2.-f1.-f1.f3.-r3.-r3.r0.-r2.r2.-r0.d3.r3.-r3.-d1.r1.r1.-r2.r0.-r2.r1.d0.-d1.r0.f1.-f0.-r0.-f1.-f1.-f2.d1.-r1.-f1.r0.r0.-r1.-d2.-f2.f0.r1.-f1.d3.d2.-d1.-f1.-f1.r3.-f0.f2.-d0.-d2.d1.-d1.-r2.d1.-d0.f0.-r2.-r1.f1.f0.-r0.-f3.r1.f2.-r1.r1.-f1.-f0.r2.-f3.-d3.f0.d1.-r0.d2.-f0.f3.-f2.-d1.-d3.-r2.-r0.-r1.f0.-f2.-d0.d1.-f1.-r3.-f2.d2.-d0.-r1.-d1.r0.r1.-d3.-f3.-d0.f3.f3.-r0.-r0.f0.-f1.f1.r3.-d3.d1.f3.r2.-f2.f2.-r3.-f0.-d3.-r0.-r2.-f3.d1.r2.-f1.-r1.-r3.-f0.d2.-f1.r0.f1.-f2.-r3.r1.r3.-d0.f2.r3.f3.-f2.-r0.f2.d0.-f0.-d0.-d0.d0.r2.-d2.f2.d1.-f2.r3.d1.r2.d1.r0.-f1.f1.d0.-d0.r3,trydotatwo/cayleypy-2xt4-444-example,8,cayleypy_public/output/submission.csv,540,,9d28ba08e3eb930afc2b8386ddbe14fe40456d29df11bd9fc879a554b333d1e8
538,d3.-r2.d3.-r3.d3.r2.r2.-d1.f0.-d1.-r1.d3.-f0.-d0.r3.d0.-f3.d2.-r2.-r3.-f1.-d2.-r1.d2.d1.r1.f1.r3.-r1.-f1.-f1.r2.-f1.-r2.f3.d2.-r3.r1.-f1.r3.-r1.d2.d2.r0.d1,ivanstreshinsky/cayleypy-collector-mode-example,11,cayleypy_public/output/solutions/all_solutions.csv,2,original,f5e747c4b5b4ac7804758cd54024f3279f64a895ec11828b267e9a1c77926299
538,r3.-d1.-r0.-r0.f1.f0.r2.-d3.r0.-r2.-f2.-d1.r0.d2.f2.-d2.-f0.f3.-d1.-r2.-r3.d2.r0.f2.r3.d3.-f2.-d3.-r0.-r2.-f2.r2.-r3.-f2.-r1.-f0.-r2.f2.r0.f2.f2.r2.f2.r2.d3,leehernande/state128-fixed-runner-minimal-demo,6,cayleypy_public/output/solutions/all_solutions.csv,4,original,b5222fd44011a4340339b3839629fb41de49ae40a87fb057a6370dab565c8c3b
539,-d3.-r1.-f0.-r2.d1.-r0.d3.f2.-d1.-r3.f0.-f3.-d3.r3.d2.-d3.r1.d2.d3.r2.r1.-f2.-f1.-f3.-r3.-f1.d2.r3.-d2.f1.-d2.d0.r1.-d2.-f3.d2.f3.d2.-r3.-f3.d1.d2.-r0.-d2.r0.-d1.f3.r3,leehernande/state128-fixed-runner-minimal-demo,6,cayleypy_public/output/solutions/all_solutions.csv,5,original,b5222fd44011a4340339b3839629fb41de49ae40a87fb057a6370dab565c8c3b
